flight_id,airline,origin,destination,departure_date,departure_time,arrival_date,arrival_time,latency_minutes,status
1111,British Airways,STN,DUB,2024-01-16,14:44,2024-01-16,16:00,0,On-Time
1112,easyJet,AMS,FCO,2024-01-17,17:08,2024-01-17,19:44,6,On-Time
1113,Ryanair,LHR,DUB,2024-01-18,17:39,2024-01-18,18:42,1,On-Time
1114,Iberia,LHR,DUB,2024-01-19,17:57,2024-01-19,19:27,4,On-Time
1115,Vueling,ATH,FCO,2024-01-20,15:23,2024-01-20,17:21,165,Cancelled
1116,KLM,BCN,MAD,2024-01-21,04:59,2024-01-21,06:14,0,On-Time
1117,Air France,MXP,VIE,2024-01-22,17:17,2024-01-22,18:48,7,On-Time
1118,Air France,MAD,PMI,2024-01-23,13:02,2024-01-23,14:11,3,On-Time
1119,Iberia,CDG,JFK,2024-01-24,21:05,2024-01-25,04:26,9,On-Time
1120,Vueling,OPO,LIS,2024-01-25,06:04,2024-01-25,06:55,12,On-Time
1121,Vueling,STN,DUB,2024-01-26,22:11,2024-01-26,23:16,7,On-Time
1122,Vueling,LHR,DUB,2024-01-27,11:52,2024-01-27,13:16,17,Delayed
1123,Ryanair,VCE,CDG,2024-01-28,21:57,2024-01-28,23:59,0,On-Time
1124,Lufthansa,ATH,FCO,2024-01-29,15:46,2024-01-29,17:56,1,On-Time
1125,Lufthansa,BCN,MAD,2024-01-30,08:10,2024-01-30,09:26,0,On-Time
1126,Swiss,STN,DUB,2024-01-31,08:45,2024-01-31,09:48,15,On-Time
1127,Swiss,FRA,LHR,2024-02-01,08:49,2024-02-01,10:38,22,Delayed
1128,British Airways,LIS,ORY,2024-02-02,14:23,2024-02-02,16:40,4,On-Time
1129,Ryanair,VCE,CDG,2024-02-03,05:51,2024-02-03,07:39,1,On-Time
1130,Vueling,MUC,AMS,2024-02-04,12:20,2024-02-04,13:35,19,On-Time
1131,Ryanair,BRU,CPH,2024-02-05,21:16,2024-02-05,23:05,2,On-Time
1132,Air France,MUC,AMS,2024-02-06,17:56,2024-02-06,19:38,6,On-Time
1133,Air France,FRA,LHR,2024-02-07,21:25,2024-02-07,22:58,113,Cancelled
1134,Air France,ATH,FCO,2024-02-08,12:56,2024-02-08,15:13,21,Delayed
1135,Iberia,MAD,PMI,2024-02-09,15:47,2024-02-09,16:57,187,Cancelled
1136,KLM,OPO,LIS,2024-02-10,19:47,2024-02-10,20:20,3,On-Time
1137,Swiss,STN,DUB,2024-02-11,21:09,2024-02-11,22:14,20,Delayed
1138,KLM,STN,DUB,2024-02-12,06:34,2024-02-12,07:47,31,Delayed
1139,Air France,OPO,LIS,2024-02-13,12:55,2024-02-13,13:47,0,On-Time
1140,Swiss,OPO,LIS,2024-02-14,17:53,2024-02-14,18:36,4,On-Time
1141,easyJet,BCN,MAD,2024-02-15,12:38,2024-02-15,14:07,15,On-Time
1142,British Airways,BRU,CPH,2024-02-16,10:37,2024-02-16,12:00,3,On-Time
1143,Lufthansa,LHR,DUB,2024-02-17,13:16,2024-02-17,14:15,15,On-Time
1144,Ryanair,MXP,VIE,2024-02-18,09:45,2024-02-18,11:23,73,Delayed
1145,Swiss,LHR,DUB,2024-02-19,14:17,2024-02-19,15:23,15,On-Time
1146,Iberia,VCE,CDG,2024-02-20,09:39,2024-02-20,11:38,2,On-Time
1147,easyJet,STN,DUB,2024-02-21,09:32,2024-02-21,10:35,15,Delayed
1148,Iberia,ZRH,BCN,2024-02-22,13:37,2024-02-22,15:38,4,On-Time
1149,easyJet,LIS,ORY,2024-02-23,21:13,2024-02-23,23:55,55,Delayed
1150,TAP Air Portugal,LHR,DUB,2024-02-24,06:02,2024-02-24,07:16,1,On-Time
1151,TAP Air Portugal,LIS,ORY,2024-02-25,18:22,2024-02-25,20:52,16,On-Time
1152,Vueling,AMS,FCO,2024-02-26,19:46,2024-02-26,22:20,5,On-Time
1153,Swiss,CDG,JFK,2024-02-27,12:17,2024-02-27,19:24,4,On-Time
1154,Vueling,BRU,CPH,2024-02-28,16:07,2024-02-28,17:32,27,Delayed
1155,easyJet,LIS,ORY,2024-02-29,15:51,2024-02-29,18:42,40,Delayed
1156,Ryanair,LHR,DUB,2024-03-01,12:23,2024-03-01,13:28,9,On-Time
1157,Lufthansa,ZRH,BCN,2024-03-02,16:47,2024-03-02,18:30,70,Delayed
1158,Ryanair,AMS,FCO,2024-03-03,12:28,2024-03-03,14:30,13,On-Time
1159,TAP Air Portugal,MAD,PMI,2024-03-04,18:47,2024-03-04,19:50,20,On-Time
1160,Vueling,OPO,LIS,2024-03-05,13:21,2024-03-05,13:56,15,On-Time
1161,Ryanair,ZRH,BCN,2024-03-06,16:38,2024-03-06,18:10,20,Delayed
1162,easyJet,BCN,MAD,2024-03-07,12:19,2024-03-07,13:50,137,Cancelled
1163,Ryanair,OPO,LIS,2024-03-08,16:41,2024-03-08,17:23,0,On-Time
1164,Swiss,FRA,LHR,2024-03-09,11:51,2024-03-09,13:36,29,On-Time
1165,Ryanair,CDG,JFK,2024-03-10,12:08,2024-03-10,19:07,11,On-Time
1166,Air France,MUC,AMS,2024-03-11,18:05,2024-03-11,19:55,13,Delayed
1167,Ryanair,ATH,FCO,2024-03-12,15:12,2024-03-12,17:17,9,On-Time
1168,Iberia,OPO,LIS,2024-03-13,20:43,2024-03-13,21:28,8,On-Time
1169,Swiss,CDG,JFK,2024-03-14,11:35,2024-03-14,18:22,5,On-Time
1170,Iberia,LHR,DUB,2024-03-15,18:49,2024-03-15,20:20,18,On-Time
1171,Ryanair,VCE,CDG,2024-03-16,08:59,2024-03-16,11:18,106,Cancelled
1172,Lufthansa,ZRH,BCN,2024-03-17,07:36,2024-03-17,09:30,76,Delayed
1173,TAP Air Portugal,VCE,CDG,2024-03-18,11:39,2024-03-18,13:34,59,Delayed
1174,Swiss,AMS,FCO,2024-03-19,17:59,2024-03-19,20:06,5,On-Time
1175,KLM,FRA,LHR,2024-03-20,08:45,2024-03-20,10:47,16,On-Time
1176,Vueling,LHR,DUB,2024-03-21,06:17,2024-03-21,07:46,23,Delayed
1177,Ryanair,OPO,LIS,2024-03-22,06:39,2024-03-22,07:30,29,On-Time
1178,Lufthansa,FRA,LHR,2024-03-23,20:07,2024-03-23,21:46,9,On-Time
1179,KLM,OPO,LIS,2024-03-24,21:14,2024-03-24,22:15,0,On-Time
1180,Lufthansa,VCE,CDG,2024-03-25,15:28,2024-03-25,17:34,9,Delayed
1181,Ryanair,CDG,JFK,2024-03-26,11:29,2024-03-26,18:22,17,On-Time
1182,Lufthansa,OPO,LIS,2024-03-27,14:04,2024-03-27,14:51,0,On-Time
1183,Ryanair,LHR,DUB,2024-03-28,21:16,2024-03-28,22:41,10,On-Time
1184,Air France,CDG,JFK,2024-03-29,09:16,2024-03-29,16:19,58,Delayed
1185,British Airways,FRA,LHR,2024-03-30,08:39,2024-03-30,10:15,42,Delayed
1186,Vueling,CDG,JFK,2024-03-31,19:28,2024-04-01,02:25,189,Cancelled
1187,easyJet,STN,DUB,2024-04-01,06:42,2024-04-01,07:21,2,On-Time
1188,Vueling,AMS,FCO,2024-04-02,07:46,2024-04-02,10:01,14,On-Time
1189,TAP Air Portugal,MXP,VIE,2024-04-03,17:41,2024-04-03,19:01,3,On-Time
1190,Lufthansa,ZRH,BCN,2024-04-04,08:50,2024-04-04,10:35,3,On-Time
1191,easyJet,STN,DUB,2024-04-05,15:51,2024-04-05,16:40,0,On-Time
1192,Lufthansa,ZRH,BCN,2024-04-06,06:10,2024-04-06,07:50,8,On-Time
1193,Iberia,FRA,LHR,2024-04-07,09:30,2024-04-07,11:22,3,On-Time
1194,easyJet,MAD,PMI,2024-04-08,06:27,2024-04-08,07:20,26,Delayed
1195,easyJet,BRU,CPH,2024-04-09,12:28,2024-04-09,14:28,14,Delayed
1196,TAP Air Portugal,LIS,ORY,2024-04-10,10:36,2024-04-10,13:13,9,On-Time
1197,Ryanair,AMS,FCO,2024-04-11,16:32,2024-04-11,18:52,5,On-Time
1198,Lufthansa,BRU,CPH,2024-04-12,19:09,2024-04-12,20:38,6,On-Time
1199,Vueling,MXP,VIE,2024-04-13,10:41,2024-04-13,11:53,21,On-Time
1200,TAP Air Portugal,VCE,CDG,2024-04-14,21:14,2024-04-14,23:07,0,On-Time
1201,KLM,FRA,LHR,2024-04-15,13:32,2024-04-15,15:16,4,On-Time
1202,KLM,VCE,CDG,2024-04-16,10:51,2024-04-16,12:47,11,On-Time
1203,Vueling,LHR,DUB,2024-04-17,19:01,2024-04-17,19:54,2,On-Time
1204,Air France,BCN,MAD,2024-04-18,16:51,2024-04-18,18:20,11,Delayed
1205,KLM,CDG,JFK,2024-04-19,19:48,2024-04-20,02:36,0,On-Time
1206,Air France,FRA,LHR,2024-04-20,08:55,2024-04-20,10:37,10,On-Time
1207,KLM,BCN,MAD,2024-04-21,10:00,2024-04-21,11:27,7,On-Time
1208,Air France,BCN,MAD,2024-04-22,18:09,2024-04-22,19:11,7,On-Time
1209,Ryanair,ZRH,BCN,2024-04-23,12:00,2024-04-23,14:09,0,On-Time
1210,easyJet,FRA,LHR,2024-04-24,12:02,2024-04-24,13:40,6,On-Time
1211,Vueling,ZRH,BCN,2024-04-25,16:33,2024-04-25,18:16,4,On-Time
1212,Air France,LHR,DUB,2024-04-26,21:22,2024-04-26,22:23,9,On-Time
1213,Ryanair,STN,DUB,2024-04-27,07:07,2024-04-27,07:59,1,On-Time
1214,easyJet,BRU,CPH,2024-04-28,13:12,2024-04-28,14:57,11,On-Time
1215,Air France,LIS,ORY,2024-04-29,12:30,2024-04-29,14:47,18,Delayed
1216,TAP Air Portugal,STN,DUB,2024-04-30,11:48,2024-04-30,12:31,118,Cancelled
1217,Iberia,ATH,FCO,2024-05-01,12:48,2024-05-01,14:58,4,On-Time
1218,Vueling,LIS,ORY,2024-05-02,06:45,2024-05-02,09:27,25,Delayed
1219,KLM,LHR,DUB,2024-05-03,18:06,2024-05-03,19:16,4,On-Time
1220,British Airways,MUC,AMS,2024-05-04,10:43,2024-05-04,12:03,0,On-Time
1221,Iberia,STN,DUB,2024-05-05,08:20,2024-05-05,09:15,5,On-Time
1222,Swiss,ZRH,BCN,2024-05-06,17:40,2024-05-06,19:45,0,On-Time
1223,Vueling,OPO,LIS,2024-05-07,21:26,2024-05-07,22:11,32,Delayed
1224,Lufthansa,ZRH,BCN,2024-05-08,15:42,2024-05-08,17:31,32,Delayed
1225,Vueling,CDG,JFK,2024-05-09,13:34,2024-05-09,20:32,4,On-Time
1226,Ryanair,FRA,LHR,2024-05-10,19:50,2024-05-10,21:20,8,On-Time
1227,easyJet,LIS,ORY,2024-05-11,15:13,2024-05-11,17:20,10,On-Time
1228,KLM,MAD,PMI,2024-05-12,13:55,2024-05-12,14:42,12,Delayed
1229,Swiss,FRA,LHR,2024-05-13,21:34,2024-05-13,23:04,10,On-Time
1230,Swiss,ZRH,BCN,2024-05-14,14:20,2024-05-14,16:02,13,On-Time
1231,Ryanair,LIS,ORY,2024-05-15,18:20,2024-05-15,21:04,18,On-Time
1232,KLM,FRA,LHR,2024-05-16,06:14,2024-05-16,08:01,6,On-Time
1233,Vueling,VCE,CDG,2024-05-17,11:03,2024-05-17,13:00,12,On-Time
1234,TAP Air Portugal,BCN,MAD,2024-05-18,16:47,2024-05-18,17:49,7,On-Time
1235,TAP Air Portugal,OPO,LIS,2024-05-19,18:57,2024-05-19,19:37,12,On-Time
1236,easyJet,FRA,LHR,2024-05-20,16:41,2024-05-20,18:23,1,On-Time
1237,Air France,AMS,FCO,2024-05-21,07:51,2024-05-21,10:04,5,On-Time
1238,Iberia,BCN,MAD,2024-05-22,09:50,2024-05-22,10:52,5,On-Time
1239,easyJet,VCE,CDG,2024-05-23,05:37,2024-05-23,07:41,23,Delayed
1240,Iberia,BCN,MAD,2024-05-24,19:31,2024-05-24,20:41,0,On-Time
1241,Air France,LIS,ORY,2024-05-25,16:18,2024-05-25,18:39,112,Cancelled
1242,Swiss,LHR,DUB,2024-05-26,09:12,2024-05-26,10:21,120,Cancelled
1243,Swiss,MUC,AMS,2024-05-27,11:14,2024-05-27,13:00,8,On-Time
1244,easyJet,LIS,ORY,2024-05-28,18:36,2024-05-28,21:10,55,Delayed
1245,Iberia,VCE,CDG,2024-05-29,06:04,2024-05-29,08:11,32,Delayed
1246,easyJet,VCE,CDG,2024-05-30,10:08,2024-05-30,11:54,7,On-Time
1247,Ryanair,ZRH,BCN,2024-05-31,07:34,2024-05-31,09:28,18,On-Time
1248,KLM,MUC,AMS,2024-06-01,11:47,2024-06-01,13:14,0,On-Time
1249,KLM,LHR,DUB,2024-06-02,21:40,2024-06-02,22:41,18,On-Time
1250,KLM,ATH,FCO,2024-06-03,07:16,2024-06-03,09:16,7,On-Time
1251,Swiss,BRU,CPH,2024-06-04,17:57,2024-06-04,19:45,7,On-Time
1252,Ryanair,LHR,DUB,2024-06-05,14:24,2024-06-05,15:40,8,On-Time
1253,Ryanair,LHR,DUB,2024-06-06,06:51,2024-06-06,07:54,0,On-Time
1254,Lufthansa,FRA,LHR,2024-06-07,15:11,2024-06-07,16:38,0,On-Time
1255,Vueling,LHR,DUB,2024-06-08,09:48,2024-06-08,11:23,0,On-Time
1256,Iberia,OPO,LIS,2024-06-09,06:36,2024-06-09,07:40,10,On-Time
1257,easyJet,MXP,VIE,2024-06-10,18:40,2024-06-10,20:33,0,On-Time
1258,TAP Air Portugal,AMS,FCO,2024-06-11,17:53,2024-06-11,19:55,8,On-Time
1259,Lufthansa,AMS,FCO,2024-06-12,17:05,2024-06-12,19:06,6,On-Time
1260,Air France,AMS,FCO,2024-06-13,11:11,2024-06-13,13:19,20,Delayed
1261,Swiss,BRU,CPH,2024-06-14,15:22,2024-06-14,16:48,65,Delayed
1262,Swiss,CDG,JFK,2024-06-15,08:51,2024-06-15,15:40,50,Delayed
1263,Air France,AMS,FCO,2024-06-16,13:23,2024-06-16,15:43,148,Cancelled
1264,British Airways,STN,DUB,2024-06-17,19:43,2024-06-17,20:19,37,Delayed
1265,KLM,STN,DUB,2024-06-18,18:18,2024-06-18,19:18,0,On-Time
1266,TAP Air Portugal,AMS,FCO,2024-06-19,13:07,2024-06-19,15:37,11,On-Time
1267,easyJet,STN,DUB,2024-06-20,17:33,2024-06-20,18:40,2,On-Time
1268,easyJet,STN,DUB,2024-06-21,06:57,2024-06-21,07:55,2,On-Time
1269,Ryanair,STN,DUB,2024-06-22,14:58,2024-06-22,16:08,0,On-Time
1270,KLM,MAD,PMI,2024-06-23,10:05,2024-06-23,11:06,12,On-Time
1271,TAP Air Portugal,AMS,FCO,2024-06-24,18:31,2024-06-24,20:42,50,Delayed
1272,Swiss,CDG,JFK,2024-06-25,05:59,2024-06-25,12:52,12,On-Time
1273,KLM,AMS,FCO,2024-06-26,21:02,2024-06-26,22:56,1,On-Time
1274,KLM,ZRH,BCN,2024-06-27,14:45,2024-06-27,16:30,0,On-Time
1275,TAP Air Portugal,AMS,FCO,2024-06-28,09:29,2024-06-28,11:43,145,Cancelled
1276,easyJet,LIS,ORY,2024-06-29,06:56,2024-06-29,09:21,10,On-Time
1277,Swiss,LHR,DUB,2024-06-30,09:37,2024-06-30,11:06,3,On-Time
1278,Iberia,MUC,AMS,2024-07-01,06:06,2024-07-01,07:52,6,On-Time
1279,Lufthansa,MXP,VIE,2024-07-02,09:50,2024-07-02,11:20,32,Delayed
1280,Iberia,ATH,FCO,2024-07-03,13:49,2024-07-03,15:41,2,On-Time
1281,British Airways,ATH,FCO,2024-07-04,09:15,2024-07-04,11:30,0,On-Time
1282,easyJet,BCN,MAD,2024-07-05,19:58,2024-07-05,21:15,5,On-Time
1283,TAP Air Portugal,BRU,CPH,2024-07-06,13:49,2024-07-06,15:43,11,On-Time
1284,KLM,OPO,LIS,2024-07-07,12:55,2024-07-07,14:04,0,On-Time
1285,KLM,BCN,MAD,2024-07-08,16:04,2024-07-08,17:27,10,On-Time
1286,Air France,VCE,CDG,2024-07-09,14:07,2024-07-09,15:51,11,On-Time
1287,Iberia,AMS,FCO,2024-07-10,11:15,2024-07-10,13:26,34,Delayed
1288,easyJet,STN,DUB,2024-07-11,15:56,2024-07-11,16:49,12,On-Time
1289,Lufthansa,MXP,VIE,2024-07-12,08:14,2024-07-12,09:26,0,On-Time
1290,KLM,VCE,CDG,2024-07-13,05:38,2024-07-13,07:29,0,On-Time
1291,Vueling,STN,DUB,2024-07-14,08:30,2024-07-14,09:48,19,On-Time
1292,easyJet,STN,DUB,2024-07-15,21:10,2024-07-15,22:05,8,On-Time
1293,TAP Air Portugal,STN,DUB,2024-07-16,06:00,2024-07-16,06:51,0,On-Time
1294,KLM,MAD,PMI,2024-07-17,10:33,2024-07-17,11:42,7,On-Time
1295,KLM,LIS,ORY,2024-07-18,18:09,2024-07-18,20:36,7,On-Time
1296,Lufthansa,STN,DUB,2024-07-19,09:28,2024-07-19,10:29,12,On-Time
1297,Ryanair,LIS,ORY,2024-07-20,11:51,2024-07-20,14:27,174,Cancelled
1298,Vueling,BRU,CPH,2024-07-21,08:14,2024-07-21,09:48,4,On-Time
1299,easyJet,ZRH,BCN,2024-07-22,19:46,2024-07-22,21:42,11,On-Time
1300,Swiss,LHR,DUB,2024-07-23,15:17,2024-07-23,16:35,12,On-Time
1301,Ryanair,ZRH,BCN,2024-07-24,19:51,2024-07-24,22:00,10,On-Time
1302,Iberia,MUC,AMS,2024-07-25,17:06,2024-07-25,18:46,4,On-Time
1303,KLM,CDG,JFK,2024-07-26,05:56,2024-07-26,13:06,5,On-Time
1304,Swiss,ATH,FCO,2024-07-27,10:05,2024-07-27,11:51,10,On-Time
1305,Lufthansa,LIS,ORY,2024-07-28,18:54,2024-07-28,21:21,0,On-Time
1306,Vueling,MXP,VIE,2024-07-29,13:11,2024-07-29,14:36,6,On-Time
1307,Iberia,BRU,CPH,2024-07-30,18:34,2024-07-30,20:23,12,On-Time
1308,Iberia,AMS,FCO,2024-07-31,10:08,2024-07-31,12:12,14,On-Time
1309,Vueling,BRU,CPH,2024-08-01,14:57,2024-08-01,16:47,0,On-Time
1310,Vueling,STN,DUB,2024-08-02,18:57,2024-08-02,19:34,9,On-Time
1311,Lufthansa,LIS,ORY,2024-08-03,10:04,2024-08-03,12:18,5,On-Time
1312,Vueling,MAD,PMI,2024-08-04,16:56,2024-08-04,17:43,15,On-Time
1313,Iberia,MXP,VIE,2024-08-05,17:19,2024-08-05,18:50,9,On-Time
1314,Lufthansa,LHR,DUB,2024-08-06,12:08,2024-08-06,13:36,2,On-Time
1315,TAP Air Portugal,BRU,CPH,2024-08-07,11:46,2024-08-07,13:35,17,On-Time
1316,Air France,BRU,CPH,2024-08-08,13:26,2024-08-08,14:53,3,On-Time
1317,Swiss,MXP,VIE,2024-08-09,10:00,2024-08-09,11:28,1,On-Time
1318,Ryanair,MAD,PMI,2024-08-10,08:13,2024-08-10,09:24,3,On-Time
1319,Ryanair,LHR,DUB,2024-08-11,18:27,2024-08-11,19:35,1,On-Time
1320,Swiss,AMS,FCO,2024-08-12,21:10,2024-08-12,23:29,0,On-Time
1321,Vueling,OPO,LIS,2024-08-13,11:08,2024-08-13,12:07,65,Delayed
1322,Ryanair,CDG,JFK,2024-08-14,20:54,2024-08-15,03:54,0,On-Time
1323,Swiss,OPO,LIS,2024-08-15,17:37,2024-08-15,18:32,11,On-Time
1324,easyJet,BRU,CPH,2024-08-16,07:28,2024-08-16,09:07,2,On-Time
1325,Vueling,LHR,DUB,2024-08-17,06:04,2024-08-17,07:19,11,On-Time
1326,Swiss,FRA,LHR,2024-08-18,18:25,2024-08-18,20:03,11,On-Time
1327,easyJet,MUC,AMS,2024-08-19,11:48,2024-08-19,13:33,8,On-Time
1328,KLM,STN,DUB,2024-08-20,05:43,2024-08-20,06:40,20,On-Time
1329,British Airways,MXP,VIE,2024-08-21,20:11,2024-08-21,21:38,13,On-Time
1330,Air France,VCE,CDG,2024-08-22,18:08,2024-08-22,20:14,4,On-Time
1331,Ryanair,MUC,AMS,2024-08-23,04:47,2024-08-23,06:33,22,On-Time
1332,Ryanair,ZRH,BCN,2024-08-24,14:34,2024-08-24,16:44,73,Delayed
1333,Iberia,VCE,CDG,2024-08-25,12:47,2024-08-25,14:43,7,On-Time
1334,Swiss,OPO,LIS,2024-08-26,17:31,2024-08-26,18:16,11,On-Time
1335,KLM,ATH,FCO,2024-08-27,14:44,2024-08-27,16:42,11,On-Time
1336,TAP Air Portugal,MXP,VIE,2024-08-28,06:30,2024-08-28,08:09,0,On-Time
1337,Iberia,BCN,MAD,2024-08-29,10:29,2024-08-29,11:57,0,On-Time
1338,Ryanair,AMS,FCO,2024-08-30,15:12,2024-08-30,17:18,7,On-Time
1339,KLM,BRU,CPH,2024-08-31,05:40,2024-08-31,07:04,14,On-Time
1340,Ryanair,BRU,CPH,2024-09-01,15:33,2024-09-01,17:24,17,On-Time
1341,British Airways,LHR,DUB,2024-09-02,13:05,2024-09-02,14:11,12,On-Time
1342,easyJet,MUC,AMS,2024-09-03,17:50,2024-09-03,19:25,3,On-Time
1343,Vueling,VCE,CDG,2024-09-04,14:00,2024-09-04,16:17,0,On-Time
1344,Lufthansa,CDG,JFK,2024-09-05,20:36,2024-09-06,03:56,18,On-Time
1345,easyJet,BCN,MAD,2024-09-06,10:39,2024-09-06,12:09,8,On-Time
1346,Lufthansa,MUC,AMS,2024-09-07,12:24,2024-09-07,13:44,16,On-Time
1347,easyJet,LIS,ORY,2024-09-08,14:28,2024-09-08,16:52,4,On-Time
1348,Air France,LIS,ORY,2024-09-09,19:09,2024-09-09,21:20,0,On-Time
1349,Vueling,FRA,LHR,2024-09-10,11:58,2024-09-10,13:38,0,On-Time
1350,Lufthansa,MUC,AMS,2024-09-11,05:32,2024-09-11,07:05,8,On-Time
1351,Iberia,ATH,FCO,2024-09-12,21:43,2024-09-12,23:51,8,On-Time
1352,TAP Air Portugal,LIS,ORY,2024-09-13,16:52,2024-09-13,19:11,5,On-Time
1353,KLM,FRA,LHR,2024-09-14,22:07,2024-09-14,23:47,1,On-Time
1354,Air France,ATH,FCO,2024-09-15,21:39,2024-09-15,23:37,3,On-Time
1355,easyJet,LIS,ORY,2024-09-16,11:18,2024-09-16,13:50,6,On-Time
1356,Lufthansa,CDG,JFK,2024-09-17,12:02,2024-09-17,18:42,9,On-Time
1357,Lufthansa,FRA,LHR,2024-09-18,05:29,2024-09-18,07:21,1,On-Time
1358,Air France,LIS,ORY,2024-09-19,08:45,2024-09-19,11:17,6,On-Time
1359,Air France,BCN,MAD,2024-09-20,22:03,2024-09-20,23:29,10,On-Time
1360,Vueling,MAD,PMI,2024-09-21,18:43,2024-09-21,19:50,1,On-Time
1361,Iberia,OPO,LIS,2024-09-22,08:54,2024-09-22,09:47,25,On-Time
1362,Iberia,OPO,LIS,2024-09-23,12:30,2024-09-23,13:43,14,On-Time
1363,KLM,OPO,LIS,2024-09-24,11:54,2024-09-24,12:54,0,On-Time
1364,Iberia,ATH,FCO,2024-09-25,12:45,2024-09-25,14:50,49,Delayed
1365,Ryanair,VCE,CDG,2024-09-26,18:58,2024-09-26,21:01,9,Delayed
1366,easyJet,MXP,VIE,2024-09-27,11:16,2024-09-27,12:34,2,On-Time
1367,KLM,OPO,LIS,2024-09-28,20:36,2024-09-28,21:33,63,Delayed
1368,British Airways,CDG,JFK,2024-09-29,11:09,2024-09-29,17:52,51,Delayed
1369,British Airways,ATH,FCO,2024-09-30,17:04,2024-09-30,19:13,9,On-Time
1370,Air France,LHR,DUB,2024-10-01,21:08,2024-10-01,22:07,0,On-Time
1371,Swiss,MUC,AMS,2024-10-02,16:29,2024-10-02,17:55,10,On-Time
1372,Ryanair,LIS,ORY,2024-10-03,14:22,2024-10-03,17:07,10,On-Time
1373,KLM,MXP,VIE,2024-10-04,12:35,2024-10-04,14:01,30,Delayed
1374,KLM,MUC,AMS,2024-10-05,11:14,2024-10-05,12:46,0,On-Time
1375,Vueling,VCE,CDG,2024-10-06,17:49,2024-10-06,19:39,2,On-Time
1376,TAP Air Portugal,STN,DUB,2024-10-07,08:45,2024-10-07,09:49,2,On-Time
1377,Vueling,VCE,CDG,2024-10-08,13:49,2024-10-08,15:56,13,On-Time
1378,Swiss,ZRH,BCN,2024-10-09,17:11,2024-10-09,19:15,1,On-Time
1379,easyJet,ZRH,BCN,2024-10-10,21:03,2024-10-10,22:47,10,On-Time
1380,Air France,ATH,FCO,2024-10-11,12:10,2024-10-11,14:16,31,Delayed
1381,British Airways,FRA,LHR,2024-10-12,04:53,2024-10-12,06:19,3,On-Time
1382,Vueling,MUC,AMS,2024-10-13,16:12,2024-10-13,17:55,15,On-Time
1383,easyJet,MXP,VIE,2024-10-14,05:33,2024-10-14,06:48,7,On-Time
1384,Air France,MXP,VIE,2024-10-15,16:25,2024-10-15,17:56,90,Delayed
1385,Iberia,FRA,LHR,2024-10-16,13:40,2024-10-16,15:09,5,On-Time
1386,KLM,STN,DUB,2024-10-17,06:39,2024-10-17,07:38,26,Delayed
1387,Swiss,MAD,PMI,2024-10-18,22:16,2024-10-18,23:27,9,On-Time
1388,Air France,FRA,LHR,2024-10-19,11:52,2024-10-19,13:30,5,On-Time
1389,Air France,OPO,LIS,2024-10-20,17:22,2024-10-20,17:58,9,On-Time
1390,KLM,MAD,PMI,2024-10-21,20:35,2024-10-21,21:19,2,On-Time
1391,Vueling,ZRH,BCN,2024-10-22,05:45,2024-10-22,07:15,2,On-Time
1392,Air France,BCN,MAD,2024-10-23,05:00,2024-10-23,06:17,14,On-Time
1393,TAP Air Portugal,MUC,AMS,2024-10-24,10:12,2024-10-24,11:37,3,On-Time
1394,easyJet,AMS,FCO,2024-10-25,17:39,2024-10-25,19:54,20,Delayed
1395,Lufthansa,MXP,VIE,2024-10-26,05:53,2024-10-26,07:07,8,On-Time
1396,Vueling,MAD,PMI,2024-10-27,21:40,2024-10-27,22:49,3,On-Time
1397,Ryanair,ATH,FCO,2024-10-28,13:45,2024-10-28,15:50,12,On-Time
1398,Vueling,OPO,LIS,2024-10-29,06:16,2024-10-29,07:10,35,Delayed
1399,Lufthansa,FRA,LHR,2024-10-30,07:24,2024-10-30,09:17,0,On-Time
1400,KLM,AMS,FCO,2024-10-31,06:45,2024-10-31,08:37,17,Delayed
1401,Swiss,AMS,FCO,2024-11-01,06:19,2024-11-01,08:25,3,On-Time
1402,easyJet,LIS,ORY,2024-11-02,05:29,2024-11-02,07:53,13,On-Time
1403,Lufthansa,MAD,PMI,2024-11-03,18:36,2024-11-03,19:52,53,Delayed
1404,Lufthansa,BRU,CPH,2024-11-04,20:29,2024-11-04,22:09,10,On-Time
1405,Iberia,OPO,LIS,2024-11-05,07:47,2024-11-05,08:31,4,On-Time
1406,Iberia,LIS,ORY,2024-11-06,12:28,2024-11-06,15:08,8,On-Time
1407,Lufthansa,AMS,FCO,2024-11-07,20:59,2024-11-07,23:15,0,On-Time
1408,Swiss,FRA,LHR,2024-11-08,10:22,2024-11-08,11:54,39,Delayed
1409,KLM,VCE,CDG,2024-11-09,11:27,2024-11-09,13:23,1,On-Time
1410,Vueling,BCN,MAD,2024-11-10,10:04,2024-11-10,11:16,11,On-Time
1411,Iberia,LIS,ORY,2024-11-11,10:00,2024-11-11,12:36,127,Cancelled
1412,Ryanair,VCE,CDG,2024-11-12,10:50,2024-11-12,12:31,26,Delayed
1413,British Airways,MAD,PMI,2024-11-13,08:26,2024-11-13,09:14,9,Delayed
1414,Swiss,ATH,FCO,2024-11-14,19:16,2024-11-14,21:02,40,Delayed
1415,TAP Air Portugal,OPO,LIS,2024-11-15,07:15,2024-11-15,08:05,1,On-Time
1416,TAP Air Portugal,FRA,LHR,2024-11-16,21:53,2024-11-16,23:45,0,On-Time
